region_id,total_registered_voters,active_registered_voters,inactive_registered_voters,active_percentage
3185,25213.0,22061.0,3103.0,87.5
3186,34280.0,30071.0,4136.0,87.72
3187,121756.0,111518.0,10129.0,91.59
3188,33702.0,31221.0,2451.0,92.64
3189,32693.0,29487.0,3167.0,90.19
3190,253366.0,221027.0,31468.0,87.24
3191,36542.0,33032.0,3490.0,90.39
3192,280007.0,249155.0,30367.0,88.98
3193,55589.0,51251.0,4262.0,92.2
3194,163717.0,144563.0,19008.0,88.3
3195,8532.0,7421.0,1100.0,86.98
3196,6315.0,5721.0,589.0,90.59
3197,42205.0,38413.0,3721.0,91.02
3198,11278.0,10301.0,969.0,91.34
3199,397744.0,349908.0,47116.0,87.97
3200,36427.0,31083.0,5321.0,85.33
3201,93455.0,82220.0,10785.0,87.98
3202,48250.0,44763.0,3429.0,92.77
3203,92782.0,83577.0,9023.0,90.08
3204,14356.0,12383.0,1960.0,86.26
3205,37259.0,31354.0,5685.0,84.15
3206,3186.0,2867.0,315.0,89.99
3207,146567.0,132599.0,13795.0,90.47
3208,31646.0,27831.0,3793.0,87.94
3209,165663.0,151609.0,13873.0,91.52
3210,7364.0,6692.0,664.0,90.87
3211,41335.0,37112.0,4115.0,89.78
3212,39568.0,35218.0,4318.0,89.01
3213,70666.0,64969.0,5629.0,91.94
3214,31509.0,28786.0,2696.0,91.36
3215,29588.0,26255.0,3296.0,88.74
3216,17836.0,15948.0,1867.0,89.41
3217,16761.0,15390.0,1359.0,91.82
3218,842270.0,727979.0,112813.0,86.43
3219,11508.0,10548.0,955.0,91.66
3220,17769.0,15831.0,1910.0,89.09
3221,79456.0,73712.0,5335.0,92.77
3222,71083.0,65140.0,5884.0,91.64
3223,190667.0,167848.0,22413.0,88.03
3224,13281.0,11885.0,1389.0,89.49
3225,137629.0,111064.0,25622.0,80.7
3226,115633.0,103434.0,11502.0,89.45
3227,10648.0,9588.0,1056.0,90.05
3228,32029.0,26772.0,5193.0,83.59
3229,52117.0,46286.0,5745.0,88.81
3230,10837.0,9585.0,1247.0,88.45
3231,28749.0,26498.0,2223.0,92.17
3232,129050.0,113154.0,15721.0,87.68
3233,17441.0,15630.0,1791.0,89.62
3234,99777.0,90805.0,8892.0,91.01
3235,29465.0,25374.0,4070.0,86.12
3236,79176.0,66063.0,13043.0,83.44
3237,64706.0,59054.0,5636.0,91.27
3238,101923.0,91950.0,9893.0,90.22
3239,48084.0,43005.0,5041.0,89.44
3240,39470.0,36130.0,3318.0,91.54
3241,22821.0,19711.0,3086.0,86.37
3242,46713.0,42636.0,4051.0,91.27
3243,33833.0,31201.0,2611.0,92.22
3244,49366.0,44969.0,4363.0,91.09
3245,10255.0,8960.0,1286.0,87.37
3246,27254.0,24754.0,2445.0,90.83
3247,2383.0,2153.0,226.0,90.35
3248,185312.0,166656.0,18440.0,89.93
3249,29192.0,25615.0,3553.0,87.75
3250,862969.0,790566.0,71622.0,91.61
3251,13588.0,12354.0,1226.0,90.92
3252,8218.0,7425.0,765.0,90.35
3253,46601.0,41293.0,5244.0,88.61
3254,78035.0,68953.0,8822.0,88.36
3255,45719.0,42072.0,3621.0,92.02
3256,56906.0,49128.0,7753.0,86.33
3257,25764.0,23812.0,1935.0,92.42
3258,14713.0,13485.0,1208.0,91.65
3259,0.0,0.0,0.0,0.0
3260,0.0,0.0,0.0,0.0
3261,0.0,0.0,0.0,0.0
3262,0.0,0.0,0.0,0.0
3263,0.0,0.0,0.0,0.0
3264,0.0,0.0,0.0,0.0
3265,0.0,0.0,0.0,0.0
3266,0.0,0.0,0.0,0.0
3267,0.0,0.0,0.0,0.0
3268,0.0,0.0,0.0,0.0
3269,0.0,0.0,0.0,0.0
3270,0.0,0.0,0.0,0.0
3271,0.0,0.0,0.0,0.0
3272,0.0,0.0,0.0,0.0
3273,0.0,0.0,0.0,0.0
3274,0.0,0.0,0.0,0.0
3275,0.0,0.0,0.0,0.0
3276,0.0,0.0,0.0,0.0
3277,0.0,0.0,0.0,0.0
3278,0.0,0.0,0.0,0.0
3279,0.0,0.0,0.0,0.0
3280,0.0,0.0,0.0,0.0
3281,0.0,0.0,0.0,0.0
3282,0.0,0.0,0.0,0.0
3283,0.0,0.0,0.0,0.0
3284,0.0,0.0,0.0,0.0
3285,0.0,0.0,0.0,0.0
3286,0.0,0.0,0.0,0.0
3287,0.0,0.0,0.0,0.0
3288,0.0,0.0,0.0,0.0
3289,0.0,0.0,0.0,0.0
3290,0.0,0.0,0.0,0.0
3291,0.0,0.0,0.0,0.0
3292,0.0,0.0,0.0,0.0
3293,0.0,0.0,0.0,0.0
3294,0.0,0.0,0.0,0.0
3295,0.0,0.0,0.0,0.0
3296,0.0,0.0,0.0,0.0
3297,0.0,0.0,0.0,0.0
3298,0.0,0.0,0.0,0.0
3299,0.0,0.0,0.0,0.0
3300,0.0,0.0,0.0,0.0
3301,0.0,0.0,0.0,0.0
3302,0.0,0.0,0.0,0.0
3303,0.0,0.0,0.0,0.0
3304,0.0,0.0,0.0,0.0
3305,0.0,0.0,0.0,0.0
3306,0.0,0.0,0.0,0.0
3307,0.0,0.0,0.0,0.0
3308,0.0,0.0,0.0,0.0
3309,0.0,0.0,0.0,0.0
3310,0.0,0.0,0.0,0.0
3311,0.0,0.0,0.0,0.0
3312,17674.0,17674.0,0.0,100.0
3313,66201.0,46803.0,19398.0,70.7
3314,34756.0,34756.0,0.0,100.0
3315,61356.0,61356.0,0.0,100.0
3316,32900.0,32900.0,0.0,100.0
3317,32887.0,24932.0,7955.0,75.81
3318,44628.0,34676.0,9841.0,77.7
3319,29541.0,29541.0,0.0,100.0
3320,255570.0,254624.0,946.0,99.63
3321,18409.0,16027.0,2382.0,87.06
3322,27055.0,18469.0,8586.0,68.26
3323,87957.0,87638.0,319.0,99.64
3324,151043.0,150310.0,733.0,99.51
3325,27898.0,22597.0,5301.0,81.0
3326,65979.0,45821.0,20158.0,69.45
3327,22494.0,22494.0,0.0,100.0
3328,28064.0,28064.0,0.0,100.0
3329,893801.0,694418.0,199188.0,77.69
3330,35030.0,35030.0,0.0,100.0
3331,22248.0,14119.0,8129.0,63.46
3332,165371.0,163744.0,1107.0,99.02
3333,54260.0,53946.0,314.0,99.42
3334,112016.0,112016.0,0.0,100.0
3335,17449.0,17449.0,0.0,100.0
3336,903248.0,737565.0,165683.0,81.66
3337,29566.0,19625.0,9941.0,66.38
3338,19031.0,18913.0,0.0,99.38
3339,69032.0,69032.0,0.0,100.0
3340,122193.0,122193.0,0.0,100.0
3341,24501.0,24501.0,0.0,100.0
3342,604199.0,475116.0,129083.0,78.64
3343,51936.0,41748.0,10188.0,80.38
3344,17922.0,13107.0,4815.0,73.13
3345,9890.0,9890.0,0.0,100.0
3346,19433.0,16263.0,3170.0,83.69
3347,27611.0,27611.0,0.0,100.0
3348,18430.0,16415.0,1803.0,89.07
3349,18085.0,15523.0,2562.0,85.83
3350,36967.0,29417.0,7550.0,79.58
3351,20694.0,20340.0,354.0,98.29
3352,45726.0,45726.0,0.0,100.0
3353,43806.0,32974.0,10832.0,75.27
3354,165578.0,145320.0,20258.0,87.77
3355,43020.0,33556.0,9464.0,78.0
3356,128657.0,128657.0,0.0,100.0
3357,32330.0,32330.0,0.0,100.0
3358,221647.0,221647.0,0.0,100.0
3359,251632.0,161772.0,89860.0,64.29
3360,27191.0,19938.0,7252.0,73.33
3361,163093.0,127244.0,35849.0,78.02
3362,39576.0,28784.0,10117.0,72.73
3363,134574.0,134574.0,0.0,100.0
3364,14916.0,12592.0,2192.0,84.42
3365,29691.0,25830.0,3861.0,87.0
3366,78731.0,78731.0,0.0,100.0
3367,9326.0,9326.0,0.0,100.0
3368,373580.0,373166.0,414.0,99.89
3369,9188.0,9188.0,0.0,100.0
3370,24667.0,20491.0,4176.0,83.07
3371,54637.0,54461.0,176.0,99.68
3372,8081.0,8081.0,0.0,100.0
3373,30695.0,25850.0,4845.0,84.22
3374,12665.0,12665.0,0.0,100.0
3375,22901.0,0.0,0.0,0.0
3376,38574.0,38574.0,0.0,100.0
3377,18011.0,18011.0,0.0,100.0
3378,111135.0,64186.0,46949.0,57.75
3379,28920.0,28920.0,0.0,100.0
3380,24016.0,11796.0,6994.0,49.12
3381,80649.0,80649.0,0.0,100.0
3382,39883.0,26361.0,13415.0,66.1
3383,40511.0,34528.0,5851.0,85.23
3384,44713.0,37252.0,7461.0,83.31
3385,34779.0,34779.0,0.0,100.0
3386,32947.0,32947.0,0.0,100.0
3387,253599.0,208575.0,45024.0,82.25
3388,382722.0,382722.0,0.0,100.0
3389,137685.0,136878.0,807.0,99.41
3390,44321.0,44258.0,63.0,99.86
3391,47353.0,37686.0,9667.0,79.59
3392,20490.0,14377.0,5172.0,70.17
3393,7812.0,5350.0,2462.0,68.48
3394,178612.0,178612.0,0.0,100.0
3395,42814.0,36929.0,1392.0,86.25
3396,70625.0,70388.0,237.0,99.66
3397,25160.0,25160.0,0.0,100.0
3398,90695.0,74322.0,16373.0,81.95
3399,14839.0,12140.0,2699.0,81.81
3400,11667.0,10087.0,1580.0,86.46
3401,3065.0,2812.0,253.0,91.75
3402,8331.0,7276.0,1055.0,87.34
3403,3254.0,2948.0,306.0,90.6
3404,12082.0,10496.0,1586.0,86.87
3405,5621.0,5075.0,546.0,90.29
3406,29178.0,25699.0,3479.0,88.08
3407,14716.0,12859.0,1857.0,87.38
3408,107072.0,95505.0,11567.0,89.2
3409,32101.0,27446.0,4655.0,85.5
3410,28909.0,25208.0,3701.0,87.2
3411,9355.0,7980.0,1375.0,85.3
3412,1406.0,1257.0,149.0,89.4
3413,183522.0,157207.0,26315.0,85.66
3414,3945.0,3465.0,480.0,87.83
3415,63933.0,51828.0,12105.0,81.07
3416,3883.0,3398.0,485.0,87.51
3417,8800.0,7826.0,974.0,88.93
3418,45861.0,40876.0,4985.0,89.13
3419,15949.0,13741.0,2208.0,86.16
3420,28200.0,25029.0,3171.0,88.76
3421,3108.0,2806.0,302.0,90.28
3422,2603.0,2346.0,257.0,90.13
3423,34703.0,30352.0,4351.0,87.46
3424,16683.0,14489.0,2194.0,86.85
3425,36895.0,32476.0,4419.0,88.02
3426,2954.0,2671.0,283.0,90.42
3427,2954.0,2579.0,375.0,87.31
3428,1425.0,1214.0,211.0,85.19
3429,1961.0,1814.0,147.0,92.5
3430,7240.0,6319.0,921.0,87.28
3431,7286.0,6415.0,871.0,88.05
3432,13789.0,11902.0,1887.0,86.32
3433,3645.0,3181.0,464.0,87.27
3434,6324.0,5519.0,805.0,87.27
3435,26794.0,23311.0,3483.0,87.0
3436,9421.0,8533.0,888.0,90.57
3437,4975.0,4387.0,588.0,88.18
3438,6292.0,5499.0,793.0,87.4
3439,30315.0,26240.0,4075.0,86.56
3440,22196.0,19939.0,2257.0,89.83
3441,34849.0,30910.0,3939.0,88.7
3442,6890.0,5625.0,1265.0,81.64
3443,29967.0,26879.0,3088.0,89.7
3444,17754.0,15605.0,2149.0,87.9
3445,13054.0,11422.0,1632.0,87.5
3446,4716.0,4390.0,326.0,93.09
3447,10169.0,8940.0,1229.0,87.91
3448,25684.0,22662.0,3022.0,88.23
3449,8760.0,7822.0,938.0,89.29
3450,39147.0,33652.0,5495.0,85.96
3451,7135.0,6454.0,681.0,90.46
3452,6705.0,6019.0,686.0,89.77
3453,6353.0,5330.0,1023.0,83.9
3454,471129.0,387343.0,83786.0,82.22
3455,22238.0,19513.0,2725.0,87.75
3456,30264.0,27034.0,3230.0,89.33
3457,18947.0,15753.0,3194.0,83.14
3458,10219.0,9255.0,964.0,90.57
3459,46729.0,38366.0,8363.0,82.1
3460,28116.0,24433.0,3683.0,86.9
3461,23956.0,21097.0,2859.0,88.07
3462,43772.0,38671.0,5101.0,88.35
3463,7222.0,6299.0,923.0,87.22
3464,2428.0,2162.0,266.0,89.04
3465,66543.0,60352.0,6191.0,90.7
3466,13184.0,11406.0,1778.0,86.51
3467,25238.0,21701.0,3537.0,85.99
3468,28707.0,25128.0,3579.0,87.53
3469,9352.0,7951.0,1401.0,85.02
3470,4114.0,3508.0,606.0,85.27
3471,402547.0,340747.0,61800.0,84.65
3472,54510.0,48633.0,5877.0,89.22
3473,35916.0,30121.0,5795.0,83.87
3474,6905.0,6135.0,770.0,88.85
3475,5139.0,4639.0,500.0,90.27
3476,11440.0,9985.0,1455.0,87.28
3477,13184.0,13184.0,0.0,100.0
3478,62102.0,62102.0,0.0,100.0
3479,319203.0,319203.0,0.0,100.0
3480,31468.0,31468.0,0.0,100.0
3481,42353.0,42353.0,0.0,100.0
3482,50115.0,50115.0,0.0,100.0
3483,21944.0,21944.0,0.0,100.0
3484,19364.0,19364.0,0.0,100.0
3485,164258.0,164258.0,0.0,100.0
3486,89890.0,89890.0,0.0,100.0
3487,1444.0,1444.0,0.0,100.0
3488,5588.0,5588.0,0.0,100.0
3489,5667.0,5667.0,0.0,100.0
3490,16769.0,16769.0,0.0,100.0
3491,164855.0,164855.0,0.0,100.0
3492,17440.0,17440.0,0.0,100.0
3493,71250.0,71250.0,0.0,100.0
3494,51383.0,51383.0,0.0,100.0
3495,5702.0,5702.0,0.0,100.0
3496,279261.0,279261.0,0.0,100.0
3497,40382.0,40382.0,0.0,100.0
3498,100716.0,100716.0,0.0,100.0
3499,18169.0,18169.0,0.0,100.0
3500,226998.0,226998.0,0.0,100.0
3501,7281.0,7281.0,0.0,100.0
3502,574149.0,574149.0,0.0,100.0
3503,64412.0,64412.0,0.0,100.0
3504,1483.0,1483.0,0.0,100.0
3505,21703.0,21703.0,0.0,100.0
3506,50575.0,50575.0,0.0,100.0
3507,19516.0,19516.0,0.0,100.0
3508,6362.0,6362.0,0.0,100.0
3509,18859.0,18859.0,0.0,100.0
3510,397855.0,397855.0,0.0,100.0
3511,1034.0,1034.0,0.0,100.0
3512,77640.0,77640.0,0.0,100.0
3513,76008.0,70087.0,5921.0,92.21
3514,952543.0,864332.0,88211.0,90.74
3515,44671.0,42263.0,2408.0,94.61
3516,117448.0,109578.0,7870.0,93.3
3517,33801.0,31862.0,1939.0,94.26
3518,276830.0,253839.0,22991.0,91.69
3519,81301.0,77133.0,4168.0,94.87
3520,39312.0,36600.0,2712.0,93.1
3521,493870.0,461399.0,32471.0,93.43
3522,145720.0,136242.0,9478.0,93.5
3523,88508.0,83107.0,5401.0,93.9
3524,3015.0,2843.0,172.0,94.3
3525,46013.0,42546.0,3467.0,92.47
3526,109856.0,94848.0,15008.0,86.34
3527,396121.0,366995.0,29126.0,92.65
3528,24440.0,22675.0,1765.0,92.78
3529,50082.0,47026.0,3056.0,93.9
3530,23031.0,21405.0,1626.0,92.94
3531,41483.0,38414.0,3069.0,92.6
3532,55152.0,50345.0,4807.0,91.28
3533,187314.0,170710.0,16604.0,91.14
3534,203751.0,183878.0,19873.0,90.25
3535,424238.0,386011.0,38227.0,90.99
3536,20842.0,19863.0,979.0,95.3
3537,183037.0,166149.0,16888.0,90.77
3538,82154.0,76070.0,6084.0,92.59
3539,3264.0,2903.0,361.0,88.94
3540,104942.0,98223.0,6719.0,93.6
3541,9882.0,9155.0,727.0,92.64
3542,22533.0,20734.0,1799.0,92.02
3543,28728.0,26605.0,2123.0,92.61
3544,51744.0,47936.0,3808.0,92.64
3545,28799.0,27096.0,1703.0,94.09
3546,14353.0,13642.0,711.0,95.05
3547,150949.0,140583.0,10366.0,93.13
3548,365989.0,340184.0,25805.0,92.95
3549,58470.0,54700.0,3770.0,93.55
3550,95866.0,88545.0,7321.0,92.36
3551,258720.0,233465.0,25255.0,90.24
3552,209688.0,193332.0,16356.0,92.2
3553,73967.0,69551.0,4416.0,94.03
3554,25750.0,23716.0,2034.0,92.1
3555,74018.0,68594.0,5424.0,92.67
3556,27071.0,25793.0,1278.0,95.28
3557,120015.0,106615.0,13400.0,88.83
3558,632813.0,592396.0,40417.0,93.61
3559,12580.0,11782.0,798.0,93.66
3560,235323.0,215888.0,19435.0,91.74
3561,57038.0,52059.0,4979.0,91.27
3562,31265.0,29876.0,1389.0,95.56
3563,1117295.0,981996.0,135299.0,87.89
3564,47262.0,41578.0,5684.0,87.97
3565,11273.0,10601.0,672.0,94.04
3566,92634.0,87719.0,4915.0,94.69
3567,24139.0,22914.0,1225.0,94.93
3568,49841.0,47089.0,2752.0,94.48
3569,4573.0,4270.0,303.0,93.37
3570,27728.0,26013.0,1715.0,93.81
3571,27195.0,25188.0,2007.0,92.62
3572,27678.0,24588.0,3090.0,88.84
3573,33274.0,31403.0,1871.0,94.38
3574,26871.0,24032.0,2839.0,89.43
3575,148820.0,139633.0,9187.0,93.83
3576,37370.0,34450.0,2920.0,92.19
3577,255704.0,240683.0,15021.0,94.13
3578,18421.0,17503.0,918.0,95.02
3579,330747.0,298621.0,32126.0,90.29
3580,14357.0,13465.0,892.0,93.79
3581,16095.0,15321.0,774.0,95.19
3582,8853.0,8326.0,527.0,94.05
3583,28620.0,27366.0,1254.0,95.62
3584,11518.0,10954.0,564.0,95.1
3585,67437.0,63710.0,3727.0,94.47
3586,5478.0,5263.0,215.0,96.08
3587,22308.0,20822.0,1486.0,93.34
3588,5048.0,4849.0,199.0,96.06
3589,3326.0,3186.0,140.0,95.79
3590,11924.0,10902.0,1022.0,91.43
3591,15250.0,14018.0,1232.0,91.92
3592,14806.0,14029.0,777.0,94.75
3593,13424.0,12806.0,618.0,95.4
3594,12856.0,12148.0,708.0,94.49
3595,8565.0,7786.0,779.0,90.9
3596,61195.0,56906.0,4289.0,92.99
3597,27699.0,25810.0,1889.0,93.18
3598,36082.0,33520.0,2562.0,92.9
3599,4022.0,3884.0,138.0,96.57
3600,8937.0,8508.0,429.0,95.2
3601,24277.0,22783.0,1494.0,93.85
3602,17919.0,16720.0,1199.0,93.31
3603,25736.0,24184.0,1552.0,93.97
3604,10268.0,9539.0,729.0,92.9
3605,46646.0,43252.0,3394.0,92.72
3606,111683.0,96614.0,15069.0,86.51
3607,9075.0,8791.0,284.0,96.87
3608,15989.0,15341.0,648.0,95.95
3609,26523.0,23573.0,2950.0,88.88
3610,7297.0,6883.0,414.0,94.33
3611,5647.0,5362.0,285.0,94.95
3612,7020.0,6736.0,284.0,95.95
3613,12542.0,12010.0,532.0,95.76
3614,1180.0,1118.0,62.0,94.75
3615,23776.0,22529.0,1247.0,94.76
3616,6847.0,6599.0,248.0,96.38
3617,22492.0,21510.0,982.0,95.63
3618,19358.0,17762.0,1596.0,91.76
3619,17526.0,16147.0,1379.0,92.13
3620,131806.0,115415.0,16391.0,87.56
3621,5538.0,4643.0,895.0,83.84
3622,142213.0,128690.0,13523.0,90.49
3623,9486.0,8064.0,1422.0,85.01
3624,14700.0,13103.0,1597.0,89.14
3625,156314.0,142834.0,13480.0,91.38
3626,170988.0,151866.0,19122.0,88.82
3627,11405.0,10263.0,1142.0,89.99
3628,334091.0,275048.0,59043.0,82.33
3629,37804.0,34447.0,3357.0,91.12
3630,22607.0,20259.0,2348.0,89.61
3631,29322.0,26511.0,2811.0,90.41
3632,24940.0,21863.0,3077.0,87.66
3633,27970.0,25147.0,2823.0,89.91
3634,46113.0,41402.0,4711.0,89.78
3635,20093.0,17224.0,2869.0,85.72
3636,123462.0,108098.0,15364.0,87.56
3637,20290.0,18159.0,2131.0,89.5
3638,16665.0,16041.0,624.0,96.26
3639,95751.0,83728.0,12023.0,87.44
3640,51625.0,48046.0,3579.0,93.07
3641,387602.0,349217.0,38385.0,90.1
3642,45428.0,41869.0,3559.0,92.17
3643,12977.0,11323.0,1654.0,87.25
3644,310276.0,274083.0,36193.0,88.34
3645,26925.0,23915.0,3010.0,88.82
3646,47741.0,43281.0,4460.0,90.66
3647,78340.0,70382.0,7958.0,89.84
3648,45596.0,40932.0,4664.0,89.77
3649,11950.0,10216.0,1734.0,85.49
3650,217332.0,194362.0,22970.0,89.43
3651,8634.0,7741.0,893.0,89.66
3652,22261.0,20195.0,2066.0,90.72
3653,18492.0,15367.0,3125.0,83.1
3654,26328.0,23809.0,2519.0,90.43
3655,60883.0,54672.0,6211.0,89.8
3656,58958.0,49031.0,9927.0,83.16
3657,85469.0,78148.0,7321.0,91.43
3658,293507.0,264966.0,28541.0,90.28
3659,12843.0,11876.0,967.0,92.47
3660,235479.0,212083.0,23396.0,90.06
3661,73763.0,62002.0,11761.0,84.06
3662,18140.0,16375.0,1765.0,90.27
3663,21959.0,19614.0,2345.0,89.32
3664,219595.0,195036.0,24559.0,88.82
3665,1944.0,1842.0,102.0,94.75
3666,11014.0,10263.0,751.0,93.18
3667,2024.0,1838.0,186.0,90.81
3668,4281.0,3996.0,285.0,93.34
3669,23180.0,21586.0,1594.0,93.12
3670,26912.0,25800.0,1112.0,95.87
3671,3536.0,3365.0,171.0,95.16
3672,993.0,919.0,74.0,92.55
3673,8334.0,7003.0,1331.0,84.03
3674,1210.0,1138.0,72.0,94.05
3675,5895.0,5452.0,443.0,92.49
3676,2747.0,2610.0,137.0,95.01
3677,9789.0,8555.0,1234.0,87.39
3678,20584.0,19002.0,1582.0,92.31
3679,2547.0,2317.0,230.0,90.97
3680,9047.0,8072.0,975.0,89.22
3681,14397.0,13136.0,1261.0,91.24
3682,4158.0,3935.0,223.0,94.64
3683,3264.0,3145.0,119.0,96.35
3684,3622.0,3394.0,228.0,93.71
3685,2170.0,2060.0,110.0,94.93
3686,2878.0,2737.0,141.0,95.1
3687,6879.0,6487.0,392.0,94.3
3688,1633.0,1575.0,58.0,96.45
3689,5187.0,4854.0,333.0,93.58
3690,3060.0,2909.0,151.0,95.07
3691,1467.0,1406.0,61.0,95.84
3692,4494.0,4279.0,215.0,95.22
3693,2401.0,2312.0,89.0,96.29
3694,3833.0,3348.0,485.0,87.35
3695,1078.0,1029.0,49.0,95.45
3696,12978.0,11952.0,1026.0,92.09
3697,5256.0,5050.0,206.0,96.08
3698,977.0,935.0,42.0,95.7
3699,1955.0,1825.0,130.0,93.35
3700,1332.0,1263.0,69.0,94.82
3701,730.0,677.0,53.0,92.74
3702,3984.0,3708.0,276.0,93.07
3703,10007.0,7880.0,2127.0,78.74
3704,24838.0,22473.0,2365.0,90.48
3705,54278.0,49389.0,4889.0,90.99
3706,2301.0,2193.0,108.0,95.31
3707,4154.0,4008.0,146.0,96.49
3708,1889.0,1730.0,159.0,91.58
3709,2990.0,2828.0,162.0,94.58
3710,22539.0,20928.0,1611.0,92.85
3711,1237.0,1170.0,67.0,94.58
3712,1707.0,1627.0,80.0,95.31
3713,154528.0,136817.0,17711.0,88.54
3714,4621.0,4416.0,205.0,95.56
3715,8789.0,8175.0,614.0,93.01
3716,101084.0,91275.0,9809.0,90.3
3717,2363.0,2185.0,178.0,92.47
3718,1829.0,1686.0,143.0,92.18
3719,6700.0,6225.0,475.0,92.91
3720,1705.0,1646.0,59.0,96.54
3721,4456.0,4256.0,200.0,95.51
3722,2445.0,2244.0,201.0,91.78
3723,1214.0,1146.0,68.0,94.4
3724,5301.0,4540.0,761.0,85.64
3725,3964.0,3584.0,380.0,90.41
3726,6324.0,6094.0,230.0,96.36
3727,14922.0,12735.0,2187.0,85.34
3728,4133.0,3668.0,465.0,88.75
3729,16512.0,14944.0,1568.0,90.5
3730,1706.0,1612.0,94.0,94.49
3731,53599.0,51096.0,2503.0,95.33
3732,30759.0,29325.0,1434.0,95.34
3733,11501.0,10885.0,616.0,94.64
3734,9363.0,8876.0,487.0,94.8
3735,99289.0,95501.0,3788.0,96.18
3736,80010.0,77488.0,2522.0,96.85
3737,24527.0,23142.0,1385.0,94.35
3738,10007.0,9227.0,780.0,92.21
3739,17779.0,17257.0,522.0,97.06
3740,37189.0,34860.0,2329.0,93.74
3741,29741.0,28115.0,1626.0,94.53
3742,11408.0,10650.0,758.0,93.36
3743,21659.0,20927.0,732.0,96.62
3744,5526.0,5328.0,198.0,96.42
3745,25434.0,24468.0,966.0,96.2
3746,38150.0,36741.0,1409.0,96.31
3747,8622.0,8563.0,59.0,99.32
3748,49505.0,47379.0,2126.0,95.71
3749,530530.0,440680.0,89850.0,83.06
3750,7761.0,7588.0,173.0,97.77
3751,14085.0,13542.0,543.0,96.14
3752,37838.0,35919.0,1919.0,94.93
3753,22622.0,22092.0,530.0,97.66
3754,32823.0,30550.0,2273.0,93.07
3755,14450.0,14087.0,363.0,97.49
3756,29401.0,28321.0,1080.0,96.33
3757,32416.0,30960.0,1456.0,95.51
3758,20799.0,20284.0,515.0,97.52
3759,16442.0,15954.0,488.0,97.03
3760,46796.0,45355.0,1441.0,96.92
3761,8880.0,8053.0,827.0,90.69
3762,39731.0,38260.0,1471.0,96.3
3763,274755.0,244399.0,30356.0,88.95
3764,4472.0,4361.0,111.0,97.52
3765,15305.0,14687.0,618.0,95.96
3766,18086.0,17301.0,785.0,95.66
3767,38596.0,37292.0,1304.0,96.62
3768,10785.0,10263.0,522.0,95.16
3769,18000.0,17581.0,419.0,97.67
3770,22521.0,20488.0,2033.0,90.97
3771,16080.0,15540.0,540.0,96.64
3772,5768.0,5455.0,313.0,94.57
3773,13237.0,12088.0,1149.0,91.32
3774,8945.0,8662.0,283.0,96.84
3775,37890.0,35694.0,2196.0,94.2
3776,11961.0,11528.0,433.0,96.38
3777,335872.0,319158.0,16714.0,95.02
3778,3414.0,3288.0,126.0,96.31
3779,13502.0,12701.0,801.0,94.07
3780,27989.0,27074.0,915.0,96.73
3781,9046.0,8675.0,371.0,95.9
3782,24424.0,22133.0,2291.0,90.62
3783,44702.0,42810.0,1892.0,95.77
3784,35088.0,33431.0,1657.0,95.28
3785,16669.0,16037.0,632.0,96.21
3786,15964.0,15410.0,554.0,96.53
3787,64412.0,59114.0,5298.0,91.77
3788,21194.0,19570.0,1624.0,92.34
3789,23039.0,22155.0,884.0,96.16
3790,76646.0,70960.0,5686.0,92.58
3791,9012.0,8736.0,276.0,96.94
3792,34123.0,33019.0,1104.0,96.76
3793,151790.0,131740.0,20050.0,86.79
3794,5552.0,5476.0,76.0,98.63
3795,12339.0,12042.0,297.0,97.59
3796,19419.0,18825.0,594.0,96.94
3797,16192.0,15731.0,461.0,97.15
3798,5780.0,5645.0,135.0,97.66
3799,4238.0,4005.0,233.0,94.5
3800,14857.0,13734.0,1123.0,92.44
3801,52250.0,48770.0,3480.0,93.34
3802,22363.0,21406.0,957.0,95.72
3803,39270.0,37567.0,1703.0,95.66
3804,51156.0,49257.0,1899.0,96.29
3805,224630.0,207151.0,17479.0,92.22
3806,14055.0,13212.0,843.0,94.0
3807,11457.0,10882.0,575.0,94.98
3808,73570.0,68346.0,5224.0,92.9
3809,604353.0,551692.0,52661.0,91.29
3810,13543.0,13025.0,518.0,96.18
3811,10345.0,9692.0,653.0,93.69
3812,116940.0,112364.0,4576.0,96.09
3813,140390.0,132208.0,8182.0,94.17
3814,41309.0,39942.0,1367.0,96.69
3815,6643.0,6362.0,281.0,95.77
3816,12144.0,11603.0,541.0,95.55
3817,12342.0,12063.0,279.0,97.74
3818,4816.0,4509.0,307.0,93.63
3819,25486.0,24669.0,817.0,96.79
3820,91983.0,87016.0,4967.0,94.6
3821,10275.0,9831.0,444.0,95.68
3822,19465.0,17910.0,1555.0,92.01
3823,18722.0,18189.0,533.0,97.15
3824,198258.0,178298.0,19960.0,89.93
3825,109530.0,104606.0,4924.0,95.5
3826,30613.0,27876.0,2737.0,91.06
3827,10739.0,9488.0,1251.0,88.35
3828,55965.0,51129.0,4836.0,91.36
3829,19849.0,17284.0,2565.0,87.08
3830,7008.0,6551.0,457.0,93.48
3831,1429.0,1336.0,93.0,93.49
3832,32142.0,29141.0,3001.0,90.66
3833,22116.0,20446.0,1670.0,92.45
3834,3172.0,2894.0,278.0,91.24
3835,19026.0,17622.0,1404.0,92.62
3836,61403.0,55842.0,5561.0,90.94
3837,2430.0,2257.0,173.0,92.88
3838,15979.0,14078.0,1901.0,88.1
