region_id,total_mail_ballot,total_rejection,late,missing_voter_signature,missing_witness_signature,non_matching_voter_signature,unofficial_envelope,ballot_missing_from_envelope,no_secrecy_envelope,multiple_ballots_in_one_envelope,envelope_not_sealed,no_postmark,no_resident_address_on_envelope,voter_deceased,voter_already_voted,missing_documentation,voter_not_eligible,no_ballot_application,rejection%
3356,18269,36,0,10,0,3,0,0,19,0,0,1,3,0,0,0,0,0,0.2
3357,2866,44,7,2,0,12,0,0,2,0,0,1,0,3,0,6,0,0,1.54
3358,32040,1949,72,12,0,7,2,8,0,0,0,0,0,8,0,30,0,0,6.08
3359,32748,274,147,30,0,14,29,0,0,0,0,2,0,1,0,46,0,0,0.84
3360,3365,9,3,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0.27
3361,22572,110,61,27,0,0,0,0,17,0,0,5,0,0,0,0,0,0,0.49
3362,3613,29,2,3,0,10,0,0,2,0,0,0,0,0,0,12,0,0,0.8
3363,18963,97,42,9,0,11,0,0,4,0,0,5,0,0,0,19,5,0,0.51
3364,1382,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3365,2886,5,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0.17
3366,7828,38,14,3,0,0,0,0,6,0,0,1,0,0,0,10,0,0,0.49
3367,1206,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.33
3368,46126,188,0,33,0,24,2,0,24,0,0,0,0,0,0,101,0,0,0.41
3369,964,10,4,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1.04
3370,2281,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26
3371,6388,37,13,3,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0.58
3372,862,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52
3373,4222,36,11,4,0,11,0,0,3,0,0,0,0,0,0,6,0,0,0.85
3374,1020,8,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.78
3375,2519,9,5,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0.36
3376,3986,28,6,9,0,3,0,0,0,0,0,0,0,1,0,4,0,0,0.7
3377,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3378,15307,130,32,12,0,6,6,0,0,0,0,5,0,5,0,25,0,0,0.85
3379,2204,18,1,3,0,3,7,0,0,0,0,0,0,1,0,3,0,0,0.82
3380,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3381,7245,56,20,2,0,12,7,0,0,0,0,0,6,0,0,9,0,0,0.77
3382,4729,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21
3383,3778,61,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.61
3384,4554,18,3,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0.4
3385,3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3386,2967,32,27,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.08
3387,31756,264,107,7,0,21,0,0,32,1,0,9,0,1,0,54,0,0,0.83
3388,56974,519,167,25,0,34,60,1,0,0,0,142,21,3,0,74,3,0,0.91
3389,18302,53,26,8,0,0,3,2,0,0,0,0,4,0,0,10,0,0,0.29
3390,8367,29,11,1,0,0,0,0,8,0,0,0,0,4,0,5,0,0,0.35
3391,4995,38,19,1,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0.76
3392,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3393,1122,8,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0.71
3394,25813,95,141,7,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0.37
3395,4401,40,15,3,0,5,0,0,1,0,0,0,0,0,0,6,1,0,0.91
3396,7530,91,38,2,0,3,0,1,7,0,0,13,0,5,0,10,1,0,1.21
3397,2019,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15
3398,10175,77,51,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.76
3399,1321,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.21
3400,166,11,1,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6.63
3401,59,9,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15.25
3402,129,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55
3403,84,5,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,5.95
3404,250,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
3405,116,10,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,8.62
3406,576,24,0,3,6,0,0,0,0,0,0,0,0,0,0,12,0,0,4.17
3407,297,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.68
3408,5780,176,14,21,0,0,1,0,0,0,0,0,0,0,0,65,0,0,3.04
3409,704,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85
3410,773,44,3,4,2,0,0,2,0,0,0,0,0,0,0,14,0,0,5.69
3411,135,8,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93
3412,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3413,10171,1087,31,35,20,0,4,368,0,0,0,0,0,0,0,162,0,0,10.69
3414,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3415,1894,130,8,1,7,0,0,0,0,0,0,0,0,0,0,77,0,0,6.86
3416,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96
3417,173,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73
3418,1207,88,10,6,5,0,0,1,0,0,0,0,0,0,0,31,0,0,7.29
3419,472,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12
3420,869,55,2,3,1,0,2,0,0,0,0,0,0,0,0,27,0,0,6.33
3421,95,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3.16
3422,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52
3423,915,24,1,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,2.62
3424,322,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55
3425,1304,33,2,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2.53
3426,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3427,39,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13
3428,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56
3429,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3430,104,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4.81
3431,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3432,232,9,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.88
3433,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9.76
3434,60,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
3435,563,14,2,1,2,0,1,1,0,0,0,0,0,0,0,5,0,0,2.49
3436,183,19,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10.38
3437,126,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17
3438,110,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55
3439,444,10,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2.25
3440,498,22,2,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4.42
3441,1646,85,0,5,1,0,0,0,0,0,0,0,0,0,0,36,0,0,5.16
3442,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3443,1102,73,5,7,0,0,11,0,0,0,0,0,0,0,0,23,0,0,6.62
3444,245,20,3,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,8.16
3445,269,17,1,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6.32
3446,155,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.23
3447,205,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98
3448,507,8,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.58
3449,191,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05
3450,754,32,6,1,4,0,0,0,0,0,0,0,0,0,0,15,0,0,4.24
3451,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72
3452,97,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03
3453,100,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
3454,33393,855,76,76,67,0,89,5,0,0,0,0,0,0,0,430,0,0,2.56
3455,454,10,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2.2
3456,1090,48,4,3,1,0,0,0,0,0,0,0,0,0,0,9,0,0,4.4
3457,289,30,1,7,3,0,0,0,0,0,0,0,0,0,0,15,0,0,10.38
3458,208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96
3459,1314,84,10,3,6,0,0,0,0,0,0,0,0,0,0,31,0,0,6.39
3460,493,21,0,1,4,0,0,0,0,0,0,0,0,0,0,10,0,0,4.26
3461,400,22,2,1,3,0,0,0,0,0,0,0,0,0,0,8,0,0,5.5
3462,1628,74,1,6,10,0,4,0,0,0,0,0,0,0,0,13,0,0,4.55
3463,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.87
3464,53,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.66
3465,2255,59,6,3,11,0,0,0,0,0,0,0,0,0,0,9,0,0,2.62
3466,247,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21
3467,435,16,2,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3.68
3468,656,19,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2.9
3469,188,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13
3470,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9.8
3471,17434,974,103,38,59,0,68,4,0,0,0,0,0,0,0,308,0,0,5.59
3472,1564,73,6,1,9,0,8,0,0,0,0,0,0,0,0,22,0,0,4.67
3473,931,54,3,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5.8
3474,161,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24
3475,117,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.42
3476,219,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8.22
3477,9747,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51
3478,50119,1359,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71
3479,247381,4231,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71
3480,23319,283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21
3481,31493,286,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
3482,36040,544,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51
3483,16395,229,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
3484,14277,247,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73
3485,127776,3648,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85
3486,62569,1290,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06
3487,1156,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69
3488,4488,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71
3489,4288,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
3490,12705,220,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73
3491,119809,2556,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13
3492,11812,156,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32
3493,49967,973,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95
3494,35636,426,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
3495,4250,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36
3496,211441,2794,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32
3497,29918,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42
3498,71955,1011,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41
3499,11023,258,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34
3500,158301,2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81
3501,4759,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28
3502,414335,5498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33
3503,47943,721,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
3504,1178,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46
3505,16312,206,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26
3506,31423,797,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54
3507,14696,166,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13
3508,5142,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41
3509,13421,271,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02
3510,299006,5861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96
3511,890,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3512,58144,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75
3513,18487,31,26,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.17
3514,224459,1085,627,156,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0.48
3515,7270,14,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19
3516,23345,204,46,32,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0.87
3517,5855,37,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.63
3518,49276,948,318,210,0,0,0,0,146,0,0,0,0,0,0,110,0,0,1.92
3519,16730,242,38,73,0,0,0,0,25,0,0,0,0,0,0,3,0,0,1.45
3520,6044,100,14,24,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1.65
3521,137436,1337,352,135,0,0,0,0,147,0,0,0,0,0,0,55,0,0,0.97
3522,31445,332,97,46,0,0,0,0,55,0,0,0,0,0,0,50,0,0,1.06
3523,15143,106,0,13,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0.7
3524,556,7,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.26
3525,7229,33,17,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.46
3526,23365,234,104,33,0,0,0,0,11,0,0,0,0,0,0,10,0,0,1.0
3527,108154,902,410,105,0,0,0,0,84,0,0,0,0,0,0,96,0,0,0.83
3528,3946,24,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.61
3529,7641,23,4,11,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0.3
3530,4182,15,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.36
3531,6862,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17
3532,9896,76,18,5,0,0,0,0,31,0,0,0,0,0,0,14,0,0,0.77
3533,42446,545,89,120,0,0,0,0,97,0,0,0,0,0,0,27,0,0,1.28
3534,39646,331,118,62,0,0,0,0,32,0,0,0,0,0,0,54,0,0,0.83
3535,87909,1445,270,246,0,0,0,0,357,0,0,0,0,0,0,84,0,0,1.64
3536,3390,32,4,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.94
3537,36120,552,144,91,0,0,0,0,14,0,0,0,0,0,0,182,0,0,1.53
3538,14160,30,13,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21
3539,601,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17
3540,20533,190,40,35,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0.93
3541,1351,35,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.59
3542,3408,33,7,16,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0.97
3543,3940,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46
3544,9237,77,13,14,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0.83
3545,4525,22,9,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.49
3546,2190,12,2,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0.55
3547,30876,141,0,60,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0.46
3548,63729,946,207,255,0,0,0,0,138,0,0,0,0,0,0,3,0,0,1.48
3549,11135,41,20,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0.37
3550,18652,268,133,38,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1.44
3551,57018,757,211,87,0,0,0,0,183,0,0,0,0,0,0,87,0,0,1.33
3552,41731,278,41,83,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0.67
3553,12368,75,26,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.61
3554,3705,63,10,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1.7
3555,13990,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15
3556,4810,37,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77
3557,28796,219,110,43,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0.76
3558,171283,1601,572,174,0,0,0,0,157,0,0,0,0,0,0,328,0,0,0.93
3559,2616,34,9,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1.3
3560,59788,604,196,102,0,0,0,0,146,0,0,0,0,0,0,20,0,0,1.01
3561,8677,99,16,49,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1.14
3562,5277,32,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.61
3563,194715,2829,843,630,0,0,0,0,377,0,0,0,0,0,0,452,0,0,1.45
3564,14845,184,46,28,0,0,0,0,53,0,0,0,0,0,0,0,0,0,1.24
3565,1811,28,5,10,0,0,0,0,8,0,0,0,0,0,0,1,0,0,1.55
3566,14680,151,53,27,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1.03
3567,4375,23,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.53
3568,7356,51,6,16,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0.69
3569,761,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66
3570,5203,122,13,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.34
3571,4270,20,8,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.47
3572,5479,24,12,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.44
3573,5690,69,9,8,0,0,0,0,19,0,0,0,0,0,0,19,0,0,1.21
3574,4394,40,3,14,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.91
3575,29232,184,55,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63
3576,8976,76,27,19,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0.85
3577,54179,570,120,116,0,0,0,0,97,0,0,0,0,0,0,0,0,0,1.05
3578,3373,55,3,24,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1.63
3579,62535,538,25,117,0,0,0,0,98,0,0,0,0,0,0,1,0,0,0.86
3580,1257,25,13,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99
3581,1334,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
3582,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3583,1661,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
3584,993,16,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61
3585,5057,8,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16
3586,294,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68
3587,1328,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
3588,368,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63
3589,259,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39
3590,903,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
3591,1325,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
3592,1164,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52
3593,884,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3594,772,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13
3595,270,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11
3596,3909,22,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56
3597,1965,14,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71
3598,2361,12,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51
3599,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3600,508,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
3601,1500,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33
3602,966,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41
3603,1532,11,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72
3604,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3605,2221,13,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59
3606,6120,55,30,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
3607,540,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56
3608,1401,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
3609,1206,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33
3610,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3611,311,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64
3612,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3613,1052,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57
3614,108,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78
3615,1966,18,11,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
3616,465,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43
3617,1723,11,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64
3618,1902,9,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47
3619,316,6,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9
3620,2324,136,32,9,92,0,0,0,0,0,0,0,0,1,0,0,0,0,5.85
3621,114,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63
3622,2990,92,10,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08
3623,407,16,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93
3624,251,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99
3625,5695,89,33,6,49,0,0,0,0,0,0,0,0,1,0,0,0,0,1.56
3626,5787,110,28,36,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
3627,281,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07
3628,11738,296,68,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52
3629,369,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71
3630,450,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44
3631,416,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68
3632,677,30,5,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43
3633,544,67,2,17,48,0,0,0,0,0,0,0,0,0,0,0,0,0,12.32
3634,1058,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
3635,1056,20,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89
3636,2262,77,13,15,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
3637,421,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71
3638,325,13,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
3639,1508,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06
3640,1721,54,7,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14
3641,8944,270,93,104,72,0,0,0,0,0,0,0,0,1,0,0,0,0,3.02
3642,1167,40,4,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43
3643,469,16,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41
3644,8655,135,34,44,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56
3645,923,19,2,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06
3646,953,11,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15
3647,1467,233,13,25,195,0,0,0,0,0,0,0,0,0,0,0,0,0,15.88
3648,618,46,7,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44
3649,191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52
3650,5431,80,22,35,15,0,0,0,0,0,0,0,0,7,0,0,0,0,1.47
3651,173,8,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62
3652,1222,76,5,25,46,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22
3653,752,21,3,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79
3654,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3655,1915,67,7,32,26,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
3656,2333,65,5,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79
3657,1291,56,12,17,22,0,0,0,0,0,0,0,0,4,0,0,0,0,4.34
3658,8743,320,39,152,127,0,0,0,0,0,0,0,0,2,0,0,0,0,3.66
3659,147,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36
3660,4175,118,42,45,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83
3661,2298,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57
3662,185,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
3663,340,17,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
3664,5244,119,32,46,40,0,0,0,0,0,0,0,0,1,0,0,0,0,2.27
3665,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3666,2898,11,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.38
3667,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3668,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3669,7628,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04
3670,8658,15,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0.17
3671,792,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.51
